smiles,model_name,mol_idx,descriptor:MW,descriptor:nHeavyAtom,descriptor:TopoPSA,descriptor:SLogP,descriptor:nRot,descriptor:nRing
CCN(CC)S(=O)(=O)NC(c1cccc(F)c1)C(C)(C)C,MOSES sample,9389,316.442,21,49.41,3.0891,6,1
CCCC(Nc1ncnc2cc(F)c(F)cc12)c1nc(C)no1,MOSES sample,9390,319.315,23,76.73,3.55272,5,3
C(c1cn(c(cc1)=O)C)N1CCN(CC1)c1nc(OC)ccn1,MOSES sample,9391,315.377,23,63.49,0.5061,4,3
c1(cc([nH]c2c1c1c(c(=O)n(cn1)C1CCCCCC1)s2)=O)C,MOSES sample,9392,329.425,23,67.75,3.50322,1,4
C1CN(CCC1)C(CCSc1nnnn1CC)=O,MOSES sample,9393,269.374,18,63.91,1.1877,5,2
O(c1c(OC)cc(cc1)CC(=O)N1CCC(C(=O)OC)CC1)C,MOSES sample,9394,321.373,23,65.07,1.6579,5,2
c1(cc(nc(n1)CCC)NCCS(=O)(=O)N)N1CCCC1,MOSES sample,9395,313.427,21,101.21,0.7297,7,2
COc1ccc(C(=O)CCNc2ccccc2N(C)C)cc1F,MOSES sample,9396,316.376,23,41.57,3.5852,7,2
C(c1cc(nn1CC)C(Nc1c(C)cccc1C)=O)(C)C,MOSES sample,9397,285.391,21,46.92,3.89554,4,2
CC(C)OCCCNC(=O)Nc1ccc2c(c1)OCC(=O)N2,MOSES sample,9398,307.35,22,88.69,1.9541,6,2
N1(S(=O)(c2ccc(Oc3ccccc3)nc2)=O)CCN(C)CC1,MOSES sample,9399,333.413,23,62.74,1.81,4,3
CCOc1ccccc1NC(=O)c1ccc(-n2cncn2)nn1,MOSES sample,9400,310.317,23,94.82,1.7083,5,3
c1cc([nH]cc1C(=O)NCc1ccc(NC(CCC)=O)cc1)=O,MOSES sample,9401,313.357,23,91.06,2.0435,6,2
C=CCN(CC=C)c1ccc(S(=O)(=O)N2CCCCC2)cn1,MOSES sample,9402,321.446,22,53.51,2.4346,7,2
C(NCc1cccnc1)(Nc1ccc(N(C)C(=O)OC)cc1)=O,MOSES sample,9403,314.345,23,83.56,2.6059,4,2
C1OCCC(c2oc(NC(=O)CSc3nccc(C)n3)nn2)C1,MOSES sample,9404,335.389,23,103.03,1.79282,5,3
c1(C)nc(NC(c2n[nH]c3c2cccc3)=O)sc1C(OC)=O,MOSES sample,9405,316.342,22,96.97,2.36672,3,3
c1(OC)ccc(CCN2CC(CC2=O)C(=O)N)cc1,MOSES sample,9406,262.309,19,72.63,0.5715,5,2
CC1COCCN1C(=O)CCC(=O)NC12CC3CC(CC(C3)C1)C2,MOSES sample,9407,334.46,24,58.64,2.0989,4,5
CC(C)Cc1nnc(s1)NC(=O)C(c1ccccc1)OC,MOSES sample,9408,305.403,21,64.11,3.0628,6,2
C(CNS(c1cc(C)c(C)cc1)(=O)=O)C(N(C)C)=O,MOSES sample,9409,284.381,19,66.48,1.06004,5,1
C(NS(=O)(=O)N)(C)c1ccc(F)c(Cl)c1,MOSES sample,9410,252.698,15,72.19,1.3332,3,1
C(N1CCC(OCc2ccccc2C)CC1)(=O)C(C)n1nccc1,MOSES sample,9411,327.428,24,47.36,2.96032,5,3
C(Cc1nc(on1)C)N(C)Cc1[nH]c(=O)c2ccccc2n1,MOSES sample,9412,299.334,22,87.91,1.28902,5,3
c1c(cccc1C)OCCc1nc(cc(n1)C(C)C)CO,MOSES sample,9413,286.375,21,55.24,3.02222,6,2
n1cscc1CNS(=O)(c1cc(c(cc1)Cl)OC)=O,MOSES sample,9414,318.807,19,68.29,2.2836,5,2
c1nc(sc1)NC(c1nc2c(s1)cccc2O)=O,MOSES sample,9415,277.33,18,75.11,2.7107,2,3
c1ccc(cc1OCC(C)C)CNC(Cc1cnc(cc1)C)=O,MOSES sample,9416,312.413,23,51.22,3.28372,7,2
CC(c1c(C)nn(-c2ccc(C(F)(F)F)cc2)c1C)=O,MOSES sample,9417,282.265,20,34.89,3.71054,2,2
CC(c1onc(-c2cccs2)n1)N1CCOC(c2ccccc2)C1,MOSES sample,9418,341.436,24,51.39,3.9326,4,4
O=C(c1cccnc1-n1cccn1)N1CCCC(C(F)(F)F)C1,MOSES sample,9419,324.306,23,51.02,2.6818,2,3
C1COc2cc(ccc2O1)-c1cc(nn1CC)C(=O)N1CCN(C)CC1,MOSES sample,9420,356.426,26,59.83,1.7288,3,4
Cc1cc(=O)[nH]c(-c2ccc(NC(=O)Cn3cnnn3)cc2)n1,MOSES sample,9421,311.305,23,118.45,0.37052,4,3
N1(C)C(=O)C(CCC1)NC(Nc1cc2CCCc2cc1)=O,MOSES sample,9422,287.363,21,61.44,1.9176,2,3
O1CCN(CC1)C(=O)c1nnn(-c2ccc(cc2)Cl)c1C,MOSES sample,9423,306.753,21,60.25,1.70152,2,3
c1cc(OCC(=O)N(C)Cc2ccccc2)cc(C#N)c1,MOSES sample,9424,280.327,21,53.33,2.59568,5,2
C(c1c(cccc1)-c1nc[nH]n1)(NC(CC(OC)=O)c1ccccc1)=O,MOSES sample,9425,350.378,26,96.97,2.5059,6,3
N(c1ccc(OC)cc1)C(=O)NCc1n(C2CC2)c(SC)nn1,MOSES sample,9426,333.417,23,81.07,2.6652,6,3
c1(cccc(c1)C)C(CNC(c1cccc(OC)c1O)=O)OC,MOSES sample,9427,315.369,23,67.79,2.82672,6,2
C(Oc1cncc(NCC)n1)CC1CCCCC1,MOSES sample,9428,249.358,18,47.04,3.2576,6,2
CCn1nc(C)c2c1cnn2CC(=O)NCc1cccc(OC)c1,MOSES sample,9429,327.388,24,73.97,1.88612,6,3
c1c(cccc1NS(=O)(=O)c1ccc(F)c(F)c1)-c1n[nH]cc1,MOSES sample,9430,335.335,23,74.85,3.1557,4,3
n1nc(sc1NCC1CC1)SCc1nc(nc(n1)N)N,MOSES sample,9431,310.412,20,128.52,1.0017,6,3
CC(OCc1ccccc1)C(=O)N1CCN(CC(F)F)CC1,MOSES sample,9432,312.36,22,32.78,2.001,6,2
C(C)(C)(OC(=O)NC1(CCC1)C(C(=O)CC#C)C#N)C,MOSES sample,9433,276.336,20,79.19,2.16598,4,1
[nH]1c(=O)c(N)c(c(n1)C)-c1cc2OCCOc2cc1,MOSES sample,9434,259.265,19,90.23,1.09872,1,3
Cc1cc(ccc1)N1C(CC2(C1)CCN(C(C1CC(C1)(C)C)=O)C2)=O,MOSES sample,9435,340.467,25,40.62,3.38662,2,4
n1cc(ccc1)-n1cnc2c1ccc(c2)NC(C1CC1)=O,MOSES sample,9436,278.315,21,59.81,2.769,3,4
C1CN(C(c2cnc(nc2N)N2CCOCC2)=O)CCO1,MOSES sample,9437,293.327,21,93.81,-0.6322,2,3
C(Oc1cccc(F)c1)c1noc(n1)-c1ncccc1,MOSES sample,9438,271.251,20,61.04,2.8497,4,3
Cc1ccc(NC(=O)NCCNC(=O)C2CC2)c2[nH]ncc12,MOSES sample,9439,301.35,22,98.91,1.51902,5,3
COC(C(C)NC(=O)c1cc2c(nn(c2sc1)C)C)=O,MOSES sample,9440,,,,,,
CCc1nc2n(n1)CCCC2NC(=O)CCc1ccccc1OC,MOSES sample,9441,328.416,24,69.04,2.433,6,3
COc1cc(C)c(NC(=O)CCCOc2ccc(F)cc2)cc1OC,MOSES sample,9442,347.386,25,56.79,3.94902,8,2
C(OCC(C)C)CCC(Nc1cc(c(cc1F)F)N)=O,MOSES sample,9443,286.322,20,64.35,2.9383,7,1
O=C(c1ccc(-c2cnco2)cc1)N1CCOC(c2ccc(F)cc2)C1,MOSES sample,9444,352.365,26,55.57,3.6944,3,4
c1cc(F)c(Cn2nc(C(=O)Nc3c(ccs3)C#N)ccc2=O)cc1,MOSES sample,9445,354.366,25,87.78,2.61618,4,3
N(C(=O)C(C)C)CC(=O)N(Cc1ccccc1OC)C,MOSES sample,9446,278.352,20,58.64,1.4258,6,1
Cc1ncccc1CN1CCN(c2ncnc3[nH]ccc23)CC1,MOSES sample,9447,308.389,23,60.94,1.98352,3,4
c1cccc(c1)N1CC(CC1=O)C(NCc1n(cnn1)CC)=O,MOSES sample,9448,313.361,23,80.12,0.9673,5,3
O(C)CC1CN(C(=O)CSc2ccc(cc2)C#N)CCC1,MOSES sample,9449,304.415,21,53.33,2.53538,5,2
CCc1nn2c(CNC(=O)c3ccc4c(c3)OCO4)c(C)nc2s1,MOSES sample,9450,344.396,24,77.75,2.32032,4,4
COC(CNC(=O)c1ccccc1Br)c1ccccc1,MOSES sample,9451,334.213,20,38.33,3.5666,5,2
N(C(C)C(=O)N(c1cc(F)c(F)cc1)C)C(=O)C,MOSES sample,9452,256.252,18,49.41,1.4522,3,1
C(NC(c1cn2c(n1)ncc(c2)Br)=O)Cn1cccn1,MOSES sample,9453,335.165,20,77.11,1.1183,4,3
N(C(NCc1cnccc1)=O)c1ccc(cc1)Oc1ccccc1C#N,MOSES sample,9454,344.374,26,87.04,4.06728,5,3
CC(C)CNC(=O)NCc1ccc(-n2cncn2)cc1,MOSES sample,9455,273.34,20,71.84,1.7225,5,2
c1ccc(CNC(c2cc3OCOc3cc2)=O)c(c1)OCC,MOSES sample,9456,299.326,22,56.79,2.744,5,3
C1OCCN(C1)CC1CCN(C1)C(C)c1ccc(cc1)S(=O)(=O)C,MOSES sample,9457,352.5,24,49.85,1.8052,5,3
CC(c1ncon1)NC(c1nc(sc1)-c1ccoc1)=O,MOSES sample,9458,290.304,20,94.05,2.2771,4,3
C(C)(NC(=O)Cn1ccc(=O)c2c1c(F)cc(F)c2)CC,MOSES sample,9459,294.301,21,51.1,2.1944,4,2
CC(C)(C(CO)NC(c1cc(c(nc1)NC)Cl)=O)C,MOSES sample,9460,285.775,19,74.25,1.9135,4,1
C1C2C(OCCN2Cc2ccc(cc2)F)C(C1)OCc1ccncc1,MOSES sample,9461,342.414,25,34.59,3.1693,5,4
n1cc(cnc1N1CCC2(CC1)C(N(Cc1ccncc1)C)CCC2)F,MOSES sample,9462,355.461,26,45.15,3.2818,4,4
N(Cc1ccccn1)C(CN1CCN(C1=O)c1ccccc1OC)=O,MOSES sample,9463,340.383,25,74.77,1.6486,6,3
c1c(cccc1-c1ccoc1)C(N=c1[nH]nc2n1cccc2)=O,MOSES sample,9464,304.309,23,75.66,2.6635,2,4
c1ccc(cc1)COC(C(=O)Nc1cccc(N)c1)C,MOSES sample,9465,270.332,20,64.35,2.8126,5,2
C1C(C)CN(CC1C)C(=O)C(Sc1n[nH]c(n1)N)C(C)C,MOSES sample,9466,311.455,21,87.9,2.0081,4,2
COC(=O)Cn1nc2c(Br)cccn2c1=O,MOSES sample,9467,286.085,16,65.6,0.4315,2,2
CCOC(=O)N1CCC(NC(=O)c2c(C)cc(C)[nH]c2=O)CC1,MOSES sample,9468,321.377,23,91.5,1.34244,3,2
c1(cc(NC(c2c(OC)nn(C)c2)=O)ncc1)C,MOSES sample,9469,246.27,18,69.04,1.38442,3,2
Cc1nn(c(c1)C)-c1ccc(cc1)C(=O)NCCc1oc(C)cc1,MOSES sample,9470,323.396,24,60.06,3.36306,5,3
COC(=O)C(C)(C)NC(=O)Cn1ncc(=O)c2ccccc21,MOSES sample,9471,303.318,22,90.29,0.4643,4,2
C1COCCN1C(=O)NCC(=O)NCc1cc(ccc1)OC,MOSES sample,9472,307.35,22,79.9,0.3532,5,2
Cc1ccc(CNc2ccc3c(c2)CCN3C(=O)C)cc1,MOSES sample,9473,280.371,21,32.34,3.51612,3,3
C(c1c(F)cccc1)Nc1sc2nc(cc(n2n1)=O)C,MOSES sample,9474,290.323,20,59.29,2.21062,3,3
C(CCC(N1CC(C)OC(C1)C)=O)(C(C#N)c1ccccn1)=O,MOSES sample,9475,315.373,23,83.29,1.67388,5,2
CCOC(=O)CN(CC)S(=O)(=O)c1cc(F)ccc1F,MOSES sample,9476,307.318,20,63.68,1.5385,6,1
n1oc(cc1NC(CCn1c(C)c(sc1=O)C)=O)-c1ccccc1,MOSES sample,9477,343.408,24,77.13,3.21044,5,3
Cn1ncc2c(N3CCN(CCc4ccccc4)CC3)ncnc21,MOSES sample,9478,322.416,24,50.08,1.728,4,4
c1(C(Nc2ccc(Cl)c(c2)Cl)=O)onc(c1)C,MOSES sample,9479,271.103,17,55.13,3.54212,2,2
OCC(NC1CCCc2c1cnc(n2)-c1ccc(cc1)OC)=O,MOSES sample,9480,313.357,23,84.34,1.6381,4,3
O=S(NCC)(=O)c1ccc(cc1)C(=O)Nc1cc(CC)n[nH]1,MOSES sample,9481,322.39,22,103.95,1.5226,6,2
N(C(c1cc(C)ccc1)=O)(Cc1c2c(cccc2C)[nH]c1)C,MOSES sample,9482,292.382,22,36.1,4.05694,3,3
c1ccc(c(c1)C(N(CC)CC)=O)NS(=O)(=O)c1ccccc1,MOSES sample,9483,332.425,23,66.48,2.9694,6,2
CC(=O)Nc1ccc(O)c(C(=O)NCCOc2ccccc2Cl)c1,MOSES sample,9484,348.786,24,87.66,2.8128,6,2
C1(C2(C)CCC1(C(NC(CC)C)=O)c1nc(C#N)c(C#N)nc12)(C)C,MOSES sample,9485,337.427,25,102.46,2.46376,3,3
c1ccncc1CSc1ccc(nn1)-c1ccncc1,MOSES sample,9486,280.356,20,51.56,3.2259,4,3
c1occ(CCNC(=O)CCc2nc(no2)-c2cscc2)n1,MOSES sample,9487,318.358,22,94.05,2.0776,7,3
n1c(-c2cccs2)nn(n1)CC(=O)NC(c1ccccc1)C1CC1,MOSES sample,9488,339.424,24,72.7,2.6691,6,4
N#Cc1ccc(C(=O)NCCCOCC(F)(F)F)cc1,MOSES sample,9489,286.253,20,62.12,2.25708,6,1
Cc1nn(CCC#N)c(N)2c3ccc(C(F)(F)F)cc3CCC12,MOSES sample,9490,322.334,23,65.41,2.98448,2,3
Cc1ccc(C(C#N)N(C)C(=O)c2ccccc2Cl)cc1,MOSES sample,9491,298.773,21,44.1,3.9853,3,2
C1COCCN1c1cc(ccc1)NC(c1ccc(O)cc1)=O,MOSES sample,9492,298.342,22,61.8,2.4811,3,3
c1cc(ccc1)C(=O)NC1CCCc2n(ncc12)C,MOSES sample,9493,255.321,19,46.92,2.2275,2,3
c1c2c(c(cc1)C(OC)=O)ccn2CC(=O)Nc1cccc(n1)C,MOSES sample,9494,323.352,24,73.22,2.77002,4,3
N(C(=O)CCNC(c1ccccc1)=O)c1sc(cn1)C,MOSES sample,9495,289.36,20,71.09,2.21012,5,2
CC(C)(C)c1nn(C)cc1C(=O)Nc1ccccc1OCCOC,MOSES sample,9496,331.416,24,65.38,2.9951,6,2
C(C(=O)N1CCN(c2n3c(nc(C)c2)ccn3)CC1)N1C(CCC1)=O,MOSES sample,9497,342.403,25,74.05,0.30872,3,4
O=C(COc1ccccc1)Nc1ccc(-c2cn3ncccc3n2)cc1,MOSES sample,9498,344.374,26,68.52,3.4138,5,4
O(c1c(C(=O)NC(C(N)=O)C)n(C)nc1)CCC,MOSES sample,9499,254.29,18,99.24,-0.1875,6,1
C1CN(CCN1C(=O)OC(C)(C)C)C(=O)c1ccc2n(c1)ncc2,MOSES sample,9500,330.388,24,67.15,2.0272,1,3
c1c(OC(C)C(=O)Nc2cc(Cl)c(cc2)C#N)c(OC)ccc1,MOSES sample,9501,330.771,23,71.35,3.62628,5,2
c1c(c(C)c(NC(=O)COc2ccc(cc2)C(=O)C)cc1)Cl,MOSES sample,9502,317.772,22,55.4,3.86852,5,2
CC(C)c1cc(NC(=O)Cn2cc3c(n2)CCCCC3)on1,MOSES sample,9503,302.378,22,72.95,2.9021,4,3
c1c(cccc1NC(=O)C)-c1nc2c(o1)ncc(C)c2,MOSES sample,9504,267.288,20,68.02,3.15662,2,3
c1cc(c(Cl)c(c1)S(=O)(N(C(C)C)Cc1oc(nn1)C)=O)C,MOSES sample,9505,343.836,22,76.3,2.93914,5,2
COc1ccc(OC)c(-c2c(C(C)C)c(C)nc3ncnc(N)c23)c1,MOSES sample,9506,338.411,25,83.15,3.72302,4,3
c1cc(c(cc1)OC)CN(CCO)C(c1[nH]cc(C#N)c1)=O,MOSES sample,9507,299.33,22,89.35,1.52968,6,2
c1(CNC(=O)c2sccc2)nnnn1-c1ccccc1,MOSES sample,9508,285.332,20,72.7,1.6538,4,3
c1c(ccnc1)-c1nc(NCCNC(=O)c2ccncc2)cc(C)n1,MOSES sample,9509,334.383,25,92.69,2.08392,6,3
C1(Nc2ccc(C(N3CCC(CC3)C)=O)cc2OC1)=O,MOSES sample,9510,274.32,20,58.64,1.8896,1,3
N(c1ccccc1-n1nccc1)C(=O)Cc1cccc(c1)OCC#N,MOSES sample,9511,332.363,25,79.94,2.95588,6,3
N(c1cc(OC)ccc1)CCC(c1c(C)cccc1)O,MOSES sample,9512,271.36,20,41.49,3.53922,6,2
c1(c(ccc(C(Nc2[nH]nc(-c3cnccc3)c2)=O)c1)OCCC)OC,MOSES sample,9513,352.394,26,89.13,3.5214,7,3
C(OC)CCCn1c(-c2c(cc(cc2)N)C)nnn1,MOSES sample,9514,261.329,19,78.85,1.65732,6,2
O(C)c1ccc(OC)c2sc(nc21)N(C)CC(=O)NC1CC1,MOSES sample,9515,321.402,22,63.69,2.0283,6,3
N(C(c1ccc(cc1)C(N)=O)=O)C1CCCCCC1,MOSES sample,9516,260.337,19,72.19,2.2381,3,2
c1nccc(-c2nc(cs2)-c2ccc(NC(=O)NC(C)C)cc2)c1,MOSES sample,9517,338.436,24,66.91,4.402,4,3
N#Cc1ccc(NC(=O)C2CC(=O)N(Cc3ccco3)C2)cc1Cl,MOSES sample,9518,343.77,24,86.34,2.79188,4,3
c1c(CNC(=O)c2ccccc2OCc2ncsc2)n(C)nc1,MOSES sample,9519,328.397,23,69.04,2.3856,6,3
c1(CNC(NC2(C)Cc3c(C2)cccc3)=O)c(cc(C#N)cc1)F,MOSES sample,9520,323.371,24,64.92,3.05408,3,3
n1c(ccc(NC(=O)c2cc(n[nH]2)C)c1)NCCO)C,MOSES sample,9521,,,,,,
FC(c1cccc(NC(=O)c2c(C3CC3)n(C(C)C)nc2)c1)(F)F,MOSES sample,9522,337.345,24,46.92,4.6125,4,3
c1cccc2nc(C(=O)N3CC4c4c(cccc4)C(CNC4CC4)C3)[nH]c21,MOSES sample,9523,,,,,,
CCCNC(=O)Cn1nnnc1-c1ccc(C(=O)OC)cc1,MOSES sample,9524,303.322,22,99,0.6529,6,2
C(n1c(=O)n(c2c1cccc2)CC(=O)Nc1ccccc1OCC)C,MOSES sample,9525,339.395,25,65.26,2.8603,6,3
c1c2cc3c(=O)[nH]c(NCCCO)nc-3nc2c(cc1)OC,MOSES sample,9526,300.318,22,100.13,1.2742,5,3
O=C1CCC2CCC(C2NC(=O)c2ccc(-n3ccnc3)nc2)N1,MOSES sample,9527,325.372,24,88.91,1.0543,3,4
Cc1nc(-c2cccnc2)ncc1C(C)NCc1cc(C(N)=O)cs1,MOSES sample,9528,353.451,25,93.79,2.85822,6,3
n1c(CNC(=O)N2CCC(CC2C)C)cc(o1)C,MOSES sample,9529,251.33,18,58.37,2.31302,2,2
CC(OC(=O)c1cccc(-n2cnnn2)c1)c1ccc(F)c(F)c1,MOSES sample,9530,330.294,24,69.9,2.8585,4,3
CCOc1cc(-c2nc3ccc(C)cc3c(=O)[nH]2)ccc1O,MOSES sample,9531,296.326,22,75.21,3.00282,3,3
Cn1cc(C2CCCN2c2ncnc3sccc23)cn1,MOSES sample,9532,285.376,20,46.84,2.7663,2,4
OC(C)(c1cccc2c1cccc2OCC)CCOC,MOSES sample,9533,274.36,20,38.69,3.4825,6,2
N#Cc1ccccc1C(N)c1nnc(-c2n[nH]cn2)o1,MOSES sample,9534,267.252,20,130.3,0.77448,3,3
C(=O)(c1cn2cc(-c3ccccc3)ccc2n1)Nc1cnccc1,MOSES sample,9535,314.348,24,59.29,3.6486,3,4
c1ccc2c(S(=O)(=O)N(C(C)C(NC(C)CC)=O)C2=O)c1,MOSES sample,9536,310.375,21,83.55,1.1343,4,2
c1(N)cc2cccnc2nc1-c1ccc(OC)c(c1)F,MOSES sample,9537,269.279,20,61.03,3.0267,2,3
FC(c1cc(ccc1F)NC(=O)N1CCC(CC1)CO)(F)F,MOSES sample,9538,320.286,22,52.57,3.0807,2,2
Cc1noc(c1NC(=O)N(CCc1ncccc1)C)CC,MOSES sample,9539,288.351,21,71.26,2.64682,5,2
Cc1cc(C(=O)COC(=O)c2ccccc2S(C)(=O)=O)c(C)[nH]1,MOSES sample,9540,335.381,23,93.3,2.07474,5,2
c1(C(CC(=O)OC)NS(=O)(c2cccc(C#N)c2)=O)ccncc1,MOSES sample,9541,345.38,24,109.15,1.53598,6,2
C(CN(C)C(=O)Nc1ccc(OCC)cc1)C(F)(F)F,MOSES sample,9542,290.285,20,41.57,3.5014,5,1
c1cc(ccc1C(=O)NC(C)c1ccc(cc1)F)CN1C(CCC1)=O,MOSES sample,9543,340.398,25,49.41,3.4391,5,3
O=C(Cc1ccc(S(=O)(=O)N2CCOCC2)s1)NCCO,MOSES sample,9544,334.419,21,95.94,-0.58,6,2
CCOc1ccc(NC(=O)COC(=O)c2cc(C)oc2C)cc1,MOSES sample,9545,317.341,23,77.77,3.09064,6,2
C(Cc1c(OC)ccc(Cl)c1)c1ccc(O)cn1,MOSES sample,9546,263.724,18,42.35,3.2344,4,2
Cc1n[nH]c2ncc(NC(=O)C3CCC(C)CC3)cc12,MOSES sample,9547,272.352,20,70.67,3.03112,2,3
Nc1ccc(C(O)C(NCc2ccco2)CO)cc1,MOSES sample,9548,262.309,19,91.65,1.0459,6,2
COc1ccccc1NC(=O)NCc1nnnn1-c1ccc(F)cc1,MOSES sample,9549,342.334,25,93.96,2.1317,5,3
C(C(Cc1ccccc1)NC(=O)c1cccc(OC)c1F)C=C,MOSES sample,9550,313.372,23,38.33,3.7515,7,2
n1cnc(c2c(noc12)C(=O)OCC)N1c2ccccc2CC1C,MOSES sample,9551,324.34,24,81.35,2.8772,3,4
C1OCCN(C1)C(C)(C)CNC(=O)c1cccc(N(C)C)c1,MOSES sample,9552,305.422,22,44.81,1.5932,5,2
n1(c(COC(=O)c2ccc(cc2O)O)cc(C)n1)C,MOSES sample,9553,262.265,19,84.58,1.49672,3,2
c1(c2ccccc2n(C)c1)C(=O)Nc1ccc(cc1)C,MOSES sample,9554,264.328,20,34.03,3.73902,2,3
c1cc(sc1)C(=O)N1CC(C(N2CCCCCC2)=O)CCC1,MOSES sample,9555,320.458,22,40.62,3.0029,2,3
c12cc(C(CCC(N(C)C)=O)O)ccc2OCCCO1,MOSES sample,9556,279.336,20,59,1.7497,4,2
CC(=O)N(C)CC(=O)Nc1ccc2c(c1)nc(C(C)(C)C)n2C,MOSES sample,9557,316.405,23,67.23,2.2876,3,2
c1(ccc(cc1)Cl)NC(CSc1c(C#N)c(cc(n1)C)C)=O,MOSES sample,9558,331.828,22,65.78,3.95432,4,2
c1cc2c(cc1)n(C)cc2NC(NCc1n(C)cnn1)=O,MOSES sample,9559,284.323,21,76.77,1.6285,3,3
COc1ncc(NC(=O)C2(C)Sc3c(NC2=O)cccc3)cc1,MOSES sample,9560,329.381,23,80.32,2.5318,3,3
C1C(CN(C2CC2)C1=O)C(NC1C(c2cccc(Cl)c2)C1)=O,MOSES sample,9561,318.804,22,49.41,2.323,4,4
O=C(Nc1nnc(C2CC2)s1)c1cc(Cl)ccc1-n1cnnn1,MOSES sample,9562,347.791,23,98.48,2.2969,4,4
N#Cc1ccccc1COC(=O)C1CC2CCC1C2,MOSES sample,9563,255.317,19,50.09,3.03768,3,3
C1CN(CCN1C(CCc1cnn(c1)C)=O)c1ncc(cn1)Cl,MOSES sample,9564,334.811,23,67.15,1.1449,4,3
Cc1cc(C)n(c(n1)=O)CCNC(=O)c1ccccc1C(=O)OC,MOSES sample,9565,329.356,24,90.29,1.07674,5,2
c1(cc(ccc1)C1(CC1)C(Oc1cccc(c1)C(N(CC)C)=O)=O)F,MOSES sample,9566,341.382,25,46.61,3.5548,5,3
CN(C)C(=O)c1cc(NC(=O)CCCC(=O)N(C)C)ccc1Cl,MOSES sample,9567,339.823,23,69.72,2.2388,6,1
Fc1cc(F)c(CN(C2CCOCC2)CC(F)(F)F)cc1,MOSES sample,9568,309.278,21,12.47,3.5081,4,2
CCC(NC(NCc1c(cccc1)COCC)=O)C,MOSES sample,9569,264.369,19,50.36,2.8208,7,1
C1c2n(C)ncc2C(NS(=O)(N2CCCC2)=O)CC1,MOSES sample,9570,284.385,19,67.23,0.7277,3,3
OC1(CCCC2(C)C(C)(C)C(C(=C2)C)C(C)=O)CCC(=O)CC1,MOSES sample,9571,320.473,23,54.37,4.2285,5,2
n1c(nccc1)NCc1cc(-c2ccc(Br)cc2)n[nH]1,MOSES sample,9572,330.189,20,66.49,3.2413,4,3
O=C(Cc1ccc(F)cc1F)N1CCCN(c2cccnn2)CC1,MOSES sample,9573,332.354,24,49.33,2.0362,3,3
COc1ccccc1CCC(=O)Nc1ccc2[nH]c(C)cc2c1,MOSES sample,9574,308.381,23,54.12,4.05622,5,3
c1(ccccc1)-n1nnnc1C(NC(=O)c1cccc2CCOc21)C,MOSES sample,9575,335.367,25,81.93,2.0882,4,4
c1(ccc(=O)n(C)n1)C(=O)N1CCCC1c1ccc2c(c1)OCCO2,MOSES sample,9576,341.367,25,73.66,1.5288,2,4
CCOc1ccc(-c2nc(C#N)c(NCc3cccnc3)o2)cc1,MOSES sample,9577,320.352,24,83.97,3.61908,6,3
Nc1c(-c2nc3ccccc3s2)c(-c2ccncc2)nn1CCO,MOSES sample,9578,337.408,24,89.85,2.7963,4,4
O=C1CN(C(=O)c2ccc(NC3CC3)nc2)c2ccccc2N1,MOSES sample,9579,308.341,23,74.33,2.2548,3,4
c1c(cccc1C(OC)=O)CCNC(Cc1ccc(cc1)C#N)=O,MOSES sample,9580,322.364,24,79.19,2.24628,6,2
c1c(-n2c(c(nn2)C(NCC2CCCO2)=O)C)cc(cc1)Cl,MOSES sample,9581,320.78,22,69.04,2.13792,4,3
c1c(S(=O)(=O)N2CCC(CC2)=O)ccc(N2CCOCC2)c1,MOSES sample,9582,324.402,22,66.92,0.8768,3,3
O(C)c1ccc(NC(=O)C(NC(=O)N)C)cc1Cl,MOSES sample,9583,271.704,18,93.45,1.3439,4,1
O=S(NCCc1nc(C)sc1)(c1c[nH]nc1)=O,MOSES sample,9584,272.355,17,87.74,0.69562,5,2
CCOC(=O)CCC(C)NC(=O)Nc1cccc(C)n1,MOSES sample,9585,279.34,20,80.32,2.24332,6,1
O=C(c1cc(ccc1)Oc1ncnc2c1c(c(C)s2)C)NC1CC1,MOSES sample,9586,339.42,24,64.11,3.99264,4,4
c1c(-c2nc(ncc2Br)C)c(ccc1)Cl,MOSES sample,9587,283.556,15,25.78,3.86792,1,2
CC(C)(O)c1sc(COc2ccc(cc2)OC)nc1C,MOSES sample,9588,293.388,20,51.58,3.26652,5,2
c1cc(-c2ccsc2C(NCC2CC2)=O)ccc1,MOSES sample,9589,257.358,18,29.1,3.5549,4,3
c1(C(=O)C)cc(c(OC)cc1)CC(=O)N(C1CCC1)C(C)C,MOSES sample,9590,303.402,22,46.61,3.2298,6,2
c1ccc2scc(c2c1)C(=O)N1CCN(CC1)C(=O)c1ccoc1,MOSES sample,9591,340.404,24,53.76,3.0925,2,4
O=C1CCN(C(=O)CNC(=O)CC2CCCCC2)CC1,MOSES sample,9592,280.368,20,66.48,1.2645,4,2
CCOc1ccc(OC(C)C(=O)NCc2nc(C)sc2C)cc1,MOSES sample,9593,334.441,23,60.45,3.24234,7,2
n1(C)c(C)c(-c2nn3c(-c4n(ncc4)C)nnc3s2)c(C)n1,MOSES sample,9594,314.378,22,78.72,1.60364,2,4
C1c2c(cccc2)C(CO)N(C(=O)NC(C2OCCC2)C)C1,MOSES sample,9595,304.39,22,61.8,1.8552,3,3
